date,checkpoint,dataRoot,l,m,numberOfCodes,kMin,inSample,spearman,spearmanLow,spearmanHigh,spearmanStratum,spearmanStratumLow,spearmanStratumHigh,stratumSize,regret1,regret1Low,regret1High,regret5,regret5Low,regret5High,regret10,regret10Low,regret10High,kMae,maeBefore,maeAfter,affineSlope,nll,noiseFloor,ece,labelReliability,labelCeiling
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/2026-07-12_20-18-32/surrogate_6x6.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_9_m_6,9,6,100000,6,,0.6213943586014469,0.6172000265658363,0.6256997013951952,0.731813515996949,0.7254647630095492,0.7382526779185584,37669,0.018481499999999998,0.0019980000000000137,0.018481499999999998,0.0035797499999999927,0.0002497500000000069,0.017857124999999995,0.0035797499999999927,8.324999999999999e-05,0.012986999999999999,4.619523301200867,0.004114345391063189,0.004073966381176492,0.9670214078845591,55.664035119325476,47.533232923578275,0.026772623436190485,0.9125583601190178,0.9552792053211552
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/2026-07-12_21-15-58/surrogate_6x6.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_9_m_6,9,6,100000,6,,0.624195515977484,0.6199554524285248,0.6284801803577224,0.7500910558413636,0.7437540544870642,0.7562254966871279,37669,0.0330131076923077,0.010739250000000013,0.0330131076923077,0.012237749999999999,0.008658000000000006,0.02247750000000001,0.009490499999999999,0.005994000000000006,0.014235750000000005,4.533455837883949,0.004216091581421612,0.0040842717313183735,0.9063476795823687,56.43907901916779,47.533232923578275,0.03165268680983924,0.9125583601190178,0.9552792053211552
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/grounding/mixed66-96_seed0.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_9_m_6,9,6,100000,6,True,0.7218752936578424,0.7187309471452872,0.7254739337489406,0.7907337308330412,0.7862422693875143,0.7955899299205353,37669,0.0474525,0.018231750000000005,0.0474525,0.007492499999999999,0.005494500000000006,0.021728249999999998,0.007492499999999999,0.0039960000000000065,0.015234749999999998,2.2630426147866247,0.0036641600263605267,0.003328490876374414,1.001634941588468,49.75141046425751,47.533232923578275,0.0021995627557655673,0.9125583601190178,0.9552792053211552
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/grounding/mixed66-96_seed1.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_9_m_6,9,6,100000,6,True,0.7008349739714647,0.6972129925360139,0.7043315009726692,0.7713671443777483,0.7655783912786809,0.7767012831250818,37669,0.0037462499999999857,0.00024974999999999303,0.04220775,0.001748249999999986,0.0,0.0037462499999999996,0.001748249999999986,0.0,0.0037462499999999996,2.4773162205815313,0.0038098451993547632,0.003503269351217352,0.9686426924994986,50.43792239325517,47.533232923578275,0.0019877445153554454,0.9125583601190178,0.9552792053211552
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/grounding/mixed66-96_seed2.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_9_m_6,9,6,100000,6,True,0.7309422876781437,0.7276753213180492,0.7343555946134884,0.7476186279079742,0.7421308517139973,0.7530618080743932,37669,0.015234749999999998,0.006493500000000006,0.015234749999999998,0.008491499999999999,0.004995000000000006,0.013236749999999999,0.005244749999999999,0.0032467500000000066,0.009490499999999999,2.2769192782950403,0.0034690914148996694,0.0032826554978886186,0.9227759370177311,49.73070614268373,47.533232923578275,0.0007925850593664208,0.9125583601190178,0.9552792053211552
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/grounding/pure_2026-07-12_10-56-04.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_9_m_6,9,6,100000,6,True,0.5890359699029099,0.5844757957382118,0.5934435628247238,0.602624778195855,0.5952267326011832,0.6097729480198772,37669,0.018980999999999998,0.015728006250000006,0.020729249999999998,0.017857124999999995,0.013736250000000012,0.019480499999999998,0.015484499999999998,0.010239750000000013,0.018980999999999998,2.1110246515226363,0.004321579844449886,0.004098106808824928,1.3500320548087479,53.24330804204001,47.533232923578275,0.011917443680654576,0.9125583601190178,0.9552792053211552
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/grounding/anchored_2026-07-12_10-56-04.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_9_m_6,9,6,100000,6,True,0.647898054949556,0.6437416434741101,0.6517857323616958,0.6850111767722012,0.6782860847393701,0.6912626589460422,37669,0.018980999999999998,0.015484500000000005,0.024225749999999997,0.014735249999999998,0.011987999999999999,0.021228749999999998,0.014735249999999998,0.010239750000000013,0.018980999999999998,2.1454869178438187,0.004019236925193344,0.0038442547862858954,1.3378528706540793,54.55087899850233,47.533232923578275,0.027298234539914992,0.9125583601190178,0.9552792053211552
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/grounding/pure_2026-07-12_20-18-32.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_9_m_6,9,6,100000,6,True,0.6622819680796398,0.6582393024781369,0.666531517428269,0.5357588902805944,0.5268818258107913,0.5448783415197482,37669,0.016483499999999998,0.012987000000000005,0.01823174999999999,0.015983999999999998,0.011488500000000006,0.016733249999999998,0.013486499999999998,0.009490500000000013,0.015983999999999998,2.272951284905672,0.004160419955443048,0.004008511020310163,0.8918323391695189,55.961243421393775,47.533232923578275,0.021585104257357973,0.9125583601190178,0.9552792053211552
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/grounding/anchored_2026-07-12_20-18-32.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_9_m_6,9,6,100000,6,True,0.585076641763406,0.580301960846666,0.589822566821654,0.4745984449150141,0.46517919305351446,0.48466021696342043,37669,0.016483499999999998,0.012987000000000005,0.019480499999999998,0.015234749999999998,0.011488500000000013,0.017981999999999998,0.011738249999999999,0.009240750000000006,0.016483499999999998,2.2942339143419264,0.004356525685843924,0.004374350864975734,0.7257749940406624,56.56556583224611,47.533232923578275,0.016335492589908105,0.9125583601190178,0.9552792053211552
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/grounding/pure_2026-07-12_21-15-58.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_9_m_6,9,6,100000,6,True,0.7200781703624124,0.7169330463604957,0.7232619166995807,0.6961926634878441,0.689795714881351,0.7021920363239754,37669,0.018980999999999998,0.005244749999999999,0.018980999999999998,0.005244749999999999,0.0027222750000000014,0.01673324999999999,0.005244749999999999,0.0017482500000000067,0.009740249999999999,2.207796773511171,0.004168695258817032,0.003442630500559713,1.2154656877311716,55.79108513546273,47.533232923578275,0.03766925806407615,0.9125583601190178,0.9552792053211552
