# num_workers = 96
# num_cells = 256
# seed_for_environment = 1982
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 100
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.001
# env_reward_engineering = True
# env_minimum_number_of_qubits = 6
# log_name = None
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 6
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/2026-07-12_20-18-32/surrogate_6x6.pth
# index_to_unfreeze_encoder_updates = 10
# encoder_lr_factor = 0.1
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 96
# Does torch identify cuda: False
evaluation number	reward	policy entropy	Encoder freeze
8	0.11999999731779099	1.3433136940002441	False
8	0.11999999731779099	1.6621596813201904	False
8	0.12999999523162842	1.29984712600708	False
8	0.125	1.6797457933425903	False
8	0.125	1.34311044216156	False
8	0.125	1.7036373615264893	False
8	0.12250000238418579	1.377666711807251	False
8	0.11999999731779099	1.670969009399414	False
8	0.125	1.331472635269165	False
8	0.12250000238418579	1.7293187379837036	False
8	0.12250000238418579	1.3769493103027344	False
8	0.125	1.7106705904006958	False
8	0.125	1.3209905624389648	False
8	0.12250000238418579	1.797647476196289	False
8	0.12250000238418579	1.3859829902648926	False
8	0.11500000208616257	1.832647442817688	False
8	0.12999999523162842	1.3371340036392212	False
8	0.11999999731779099	1.7177062034606934	False
8	0.12999999523162842	1.3139772415161133	False
8	0.125	1.6601051092147827	False
8	0.12250000238418579	1.363655686378479	False
8	0.11999999731779099	1.8254351615905762	False
8	0.11749999970197678	1.3746020793914795	False
8	0.125	1.7976382970809937	False
8	0.1274999976158142	1.383812427520752	False
8	0.12250000238418579	1.7888479232788086	False
8	0.11749999970197678	1.3681808710098267	False
8	0.125	1.6791491508483887	False
9	0.12999999523162842	0.4696006178855896	False
9	0.125	0.551289439201355	False
9	0.125	0.487309992313385	False
9	0.125	0.5587846040725708	False
9	0.11999999731779099	0.48729005455970764	False
9	0.12250000238418579	0.5591251850128174	False
9	0.125	0.48908984661102295	False
9	0.12250000238418579	0.5628498196601868	False
9	0.11999999731779099	0.49451813101768494	False
9	0.11999999731779099	0.5374205708503723	False
9	0.12250000238418579	0.49131807684898376	False
9	0.12250000238418579	0.5604199171066284	False
9	0.11999999731779099	0.49644020199775696	False
9	0.12250000238418579	0.5748279094696045	False
9	0.125	0.5035194754600525	False
9	0.12250000238418579	0.5903899669647217	False
9	0.1274999976158142	0.502236008644104	False
9	0.12250000238418579	0.5842875242233276	False
9	0.125	0.4816480875015259	False
9	0.11999999731779099	0.5616811513900757	False
9	0.12999999523162842	0.4829273223876953	False
9	0.125	0.5915122032165527	False
9	0.125	0.4824100136756897	False
9	0.12250000238418579	0.5943022966384888	False
9	0.12250000238418579	0.49388086795806885	False
9	0.125	0.5696170926094055	False
9	0.12250000238418579	0.5029851198196411	False
9	0.1274999976158142	0.5630642175674438	False
9	0.12999999523162842	0.4910288155078888	False
9	0.12250000238418579	0.5875402688980103	False
10	0.125	0.14805594086647034	False
10	0.12250000238418579	0.15584613382816315	False
10	0.1274999976158142	0.1478886753320694	False
10	0.1274999976158142	0.14754898846149445	False
10	0.12250000238418579	0.14697295427322388	False
10	0.12999999523162842	0.1552126705646515	False
10	0.12250000238418579	0.1486993134021759	False
10	0.11999999731779099	0.1477392017841339	False
10	0.12250000238418579	0.14572900533676147	False
10	0.125	0.1629890352487564	False
10	0.12999999523162842	0.14629864692687988	False
10	0.125	0.16150684654712677	False
10	0.125	0.14759254455566406	False
10	0.11749999970197678	0.15256883203983307	False
10	0.12999999523162842	0.14563432335853577	False
